12,8.091500
27,8.091500
40,8.091500
20,8.091600
29,8.091600
32,8.091600
48,8.091600
1,8.091700
3,8.091700
15,8.091700
17,8.091700
18,8.091700
33,8.091700
47,8.091700
8,8.091800
14,8.091800
24,8.091800
34,8.091800
43,8.091800
2,8.091900
16,8.091900
23,8.091900
28,8.091900
31,8.091900
41,8.091900
42,8.091900
49,8.091900
6,8.092000
7,8.092000
10,8.092000
13,8.092000
19,8.092000
21,8.092000
22,8.092000
25,8.092000
30,8.092000
44,8.092000
45,8.092000
46,8.092000
0,8.092100
11,8.092100
26,8.092100
37,8.092100
4,8.092200
5,8.092200
27,8.092200
32,8.092200
35,8.092200
12,8.092300
17,8.092300
18,8.092300
29,8.092300
33,8.092300
38,8.092300
48,8.092300
14,8.092400
16,8.092400
34,8.092400
40,8.092400
41,8.092400
47,8.092400
15,8.092500
24,8.092500
21,8.092600
23,8.092600
28,8.092600
45,8.092600
49,8.092600
0,8.092700
7,8.092700
8,8.092700
22,8.092700
31,8.092700
43,8.092700
1,8.092800
2,8.092800
6,8.092800
11,8.092800
19,8.092800
26,8.092800
32,8.092800
37,8.092800
42,8.092800
44,8.092800
16,8.092900
17,8.092900
18,8.092900
27,8.092900
33,8.092900
41,8.092900
46,8.092900
4,8.093000
5,8.093000
10,8.093000
13,8.093000
14,8.093000
20,8.093000
29,8.093000
34,8.093000
48,8.093000
3,8.093100
12,8.093100
47,8.093100
15,8.093200
21,8.093200
24,8.093200
45,8.093200
0,8.093300
23,8.093300
28,8.093300
35,8.093300
40,8.093300
49,8.093300
7,8.093400
16,8.093400
22,8.093400
31,8.093400
32,8.093400
38,8.093400
41,8.093400
8,8.093500
11,8.093500
17,8.093500
18,8.093500
25,8.093500
26,8.093500
33,8.093500
34,8.093500
37,8.093500
43,8.093500
6,8.093600
14,8.093600
19,8.093600
27,8.093600
30,8.093600
42,8.093600
44,8.093600
2,8.093700
4,8.093700
29,8.093700
48,8.093700
1,8.093800
5,8.093800
21,8.093800
45,8.093800
46,8.093800
47,8.093800
0,8.093900
12,8.093900
15,8.093900
16,8.093900
24,8.093900
41,8.093900
10,8.094000
13,8.094000
23,8.094000
28,8.094000
32,8.094000
34,8.094000
49,8.094000
7,8.094100
17,8.094100
18,8.094100
22,8.094100
31,8.094100
33,8.094100
11,8.094200
14,8.094200
26,8.094200
37,8.094200
40,8.094200
8,8.094300
19,8.094300
20,8.094300
27,8.094300
43,8.094300
4,8.094400
6,8.094400
16,8.094400
21,8.094400
29,8.094400
35,8.094400
38,8.094400
41,8.094400
42,8.094400
44,8.094400
45,8.094400
48,8.094400
0,8.094500
2,8.094500
3,8.094500
34,8.094500
47,8.094500
5,8.094600
15,8.094600
24,8.094600
32,8.094600
12,8.094700
17,8.094700
18,8.094700
23,8.094700
28,8.094700
33,8.094700
46,8.094700
49,8.094700
1,8.094800
7,8.094800
14,8.094800
22,8.094800
31,8.094800
11,8.094900
16,8.094900
25,8.094900
26,8.094900
37,8.094900
41,8.094900
10,8.095000
13,8.095000
19,8.095000
21,8.095000
27,8.095000
34,8.095000
45,8.095000
0,8.095100
4,8.095100
8,8.095100
29,8.095100
40,8.095100
43,8.095100
48,8.095100
6,8.095200
30,8.095200
32,8.095200
42,8.095200
44,8.095200
47,8.095200
2,8.095300
15,8.095300
17,8.095300
18,8.095300
23,8.095300
24,8.095300
33,8.095300
5,8.095400
12,8.095400
14,8.095400
16,8.095400
28,8.095400
35,8.095400
38,8.095400
41,8.095400
49,8.095400
7,8.095500
11,8.095500
22,8.095500
31,8.095500
34,8.095500
46,8.095500
20,8.095600
21,8.095600
26,8.095600
37,8.095600
45,8.095600
0,8.095700
19,8.095700
27,8.095700
1,8.095800
4,8.095800
29,8.095800
32,8.095800
48,8.095800
3,8.095900
8,8.095900
16,8.095900
17,8.095900
18,8.095900
23,8.095900
33,8.095900
41,8.095900
43,8.095900
47,8.095900
6,8.096000
10,8.096000
13,8.096000
14,8.096000
15,8.096000
24,8.096000
34,8.096000
40,8.096000
42,8.096000
44,8.096000
2,8.096100
11,8.096100
12,8.096100
28,8.096100
49,8.096100
5,8.096200
7,8.096200
21,8.096200
22,8.096200
31,8.096200
45,8.096200
0,8.096300
25,8.096300
26,8.096300
37,8.096300
46,8.096300
16,8.096400
19,8.096400
27,8.096400
32,8.096400
35,8.096400
38,8.096400
41,8.096400
4,8.096500
17,8.096500
18,8.096500
23,8.096500
29,8.096500
33,8.096500
34,8.096500
48,8.096500
14,8.096600
47,8.096600
8,8.096700
11,8.096700
15,8.096700
24,8.096700
30,8.096700
43,8.096700
44,8.096700
1,8.096800
6,8.096800
12,8.096800
21,8.096800
28,8.096800
40,8.096800
42,8.096800
45,8.096800
49,8.096800
0,8.096900
2,8.096900
5,8.096900
7,8.096900
16,8.096900
20,8.096900
22,8.096900
26,8.096900
31,8.096900
41,8.096900
10,8.097000
13,8.097000
18,8.097000
32,8.097000
34,8.097000
37,8.097000
17,8.097100
19,8.097100
23,8.097100
27,8.097100
33,8.097100
46,8.097100
3,8.097200
4,8.097200
14,8.097200
29,8.097200
48,8.097200
11,8.097300
24,8.097300
47,8.097300
15,8.097400
16,8.097400
21,8.097400
35,8.097400
38,8.097400
41,8.097400
44,8.097400
45,8.097400
0,8.097500
8,8.097500
12,8.097500
18,8.097500
22,8.097500
26,8.097500
28,8.097500
34,8.097500
43,8.097500
49,8.097500
5,8.097600
6,8.097600
7,8.097600
31,8.097600
32,8.097600
40,8.097600
42,8.097600
2,8.097700
17,8.097700
23,8.097700
25,8.097700
33,8.097700
37,8.097700
1,8.097800
14,8.097800
19,8.097800
27,8.097800
4,8.097900
